item_id,order_id,product_id,quantity,unit_price,discount_percent
11471,776,127,3,1279.53,87.65
11472,1434,15,3,287.13,87.58
11473,4393,477,3,297.58,77.36
11474,4350,529,7,1641.26,48.64
11475,1910,232,10,1618.23,22.73
11476,1486,367,3,533.21,33.16
11477,3399,324,10,1877.89,90.9
11478,3827,546,1,1035.13,84.49
11479,2262,76,7,1051.11,87.18
11480,1883,294,2,2431.15,56.33
11481,4543,346,5,925.8,19.63
11482,808,501,10,862.89,63.72
11483,4756,343,1,1027.5,7.82
11484,4368,23,5,2444.8,7.46
11485,1663,297,4,1488.63,53.1
11486,1913,259,8,754.58,56.48
11487,4876,218,6,1622.93,40.85
11488,2146,448,6,769.9,47.81
11489,1299,124,3,2160.02,63.89
11490,4543,494,4,1877.71,98.03
11491,2526,119,1,814.41,64.22
11492,919,99,4,1745.74,82.62
11493,3583,231,5,321.18,6.41
11494,1826,83,3,2419.65,70.59
11495,4818,152,1,1470.1,96.7
11496,2210,14,3,1486.31,63.32
11497,4959,44,2,164.49,2.87
11498,1061,382,2,2423.22,7.37
11499,4821,51,2,1736.0,46.31
11500,3807,14,3,42.96,69.23
11501,4155,367,2,192.63,86.03
11502,214,372,6,611.94,3.11
11503,4199,329,5,917.56,74.81
11504,1910,446,3,92.68,10.22
11505,2069,43,1,1410.01,78.01
11506,398,303,1,1593.19,32.6
11507,3460,275,3,1491.51,48.04
11508,2490,227,9,1211.61,38.39
11509,1220,373,2,1945.7,27.81
11510,3632,112,6,679.64,51.75
11511,770,383,4,1222.35,59.3
11512,4838,83,10,446.29,55.63
11513,3174,504,8,268.25,3.81
11514,2912,79,8,2236.43,17.81
11515,2202,245,2,1454.81,59.13
11516,4011,122,10,1120.2,57.86
11517,3919,378,5,364.86,97.98
11518,3040,158,4,2491.99,69.59
11519,2243,516,3,1082.64,38.16
11520,4067,201,4,1892.06,77.53
11521,1506,89,7,996.45,94.67
11522,801,598,3,1107.75,24.93
11523,2287,34,3,1468.04,22.13
11524,1176,250,10,915.27,2.94
11525,2669,418,4,695.31,54.06
11526,1261,213,2,22.55,59.45
11527,4187,398,8,1333.3,8.13
11528,3806,164,1,1512.24,17.98
11529,4773,49,3,2206.15,80.4
11530,4682,430,4,1228.08,22.4
11531,1828,188,3,1603.96,11.74
11532,4130,219,3,609.07,9.26
11533,2311,235,8,119.71,48.78
11534,572,46,10,1023.59,6.43
11535,2478,349,8,2092.5,55.34
11536,3855,308,10,2174.61,8.43
11537,5000,180,7,1127.9,2.4
11538,944,294,6,2461.72,90.74
11539,1199,107,7,1387.01,72.58
11540,3811,527,10,894.24,61.36
11541,614,432,1,1136.98,1.59
11542,2776,411,8,1587.88,14.64
11543,1366,481,9,1891.74,79.39
11544,413,115,9,2405.53,76.72
11545,3965,148,9,1718.33,44.68
11546,658,226,9,977.48,16.04
11547,1554,303,3,2268.03,53.91
11548,719,579,7,2268.41,67.63
11549,681,155,3,258.73,84.1
11550,85,102,6,342.56,40.46
11551,1787,162,1,1992.65,98.08
11553,1224,407,10,2325.81,5.54
11554,1218,205,5,1688.52,60.55
11555,1811,382,2,1235.27,18.06
11556,4582,199,2,410.51,28.63
11557,3369,542,2,1062.59,93.71
11558,4960,27,10,1417.5,86.2
11559,626,443,6,1279.58,5.11
11561,3209,447,8,631.56,88.37
11562,1885,33,5,33.07,27.46
11563,1008,585,1,713.35,92.03
11564,2230,267,7,2376.79,22.75
11565,2445,191,6,759.12,44.01
11566,4508,282,1,2460.2,31.33
11567,1622,495,5,182.22,12.63
11568,4717,559,7,219.46,1.09
11569,2373,552,5,2039.77,86.46
11570,4182,132,4,761.03,41.54
11571,3745,516,8,1406.52,23.15
11572,1782,140,6,207.98,85.16
11573,3445,298,2,289.34,4.32
11574,3347,502,8,2149.78,96.03
11575,3799,438,6,1425.63,95.21
11576,1843,338,3,1276.03,28.97
11577,4685,521,3,366.56,38.22
11578,4861,330,10,2153.2,62.6
11579,4303,452,6,359.72,9.97
11580,1207,451,7,2371.11,46.67
11581,4710,47,3,2400.66,33.75
11582,1731,193,5,299.61,58.65
11583,1257,249,5,2031.0,24.15
11584,3354,592,7,2137.65,34.27
11585,2540,279,8,1849.98,14.12
11586,3304,256,5,1491.25,18.08
11587,3306,396,5,485.66,14.41
11589,2634,102,4,219.76,89.57
11590,2178,272,4,1517.42,63.98
11591,2500,537,1,473.92,93.86
11592,4373,42,2,1743.33,78.34
11593,549,277,8,2119.47,86.73
11594,2975,463,8,681.06,1.1
11595,1279,440,2,572.54,23.25
11597,4327,44,9,1561.47,14.28
11598,1064,38,9,107.9,35.8
11599,3235,94,1,1257.03,81.65
11600,2176,388,6,473.65,7.24
11601,3563,541,3,461.89,1.4
11602,1457,98,9,1186.09,72.0
11603,572,242,1,724.13,75.25
11604,2743,251,7,1351.73,28.71
11605,1207,59,7,642.23,0.52
11606,4249,19,3,564.63,82.68
11607,2899,46,8,54.21,56.04
11608,1683,580,3,2253.63,10.43
11609,4588,20,9,1841.34,26.1
11610,1432,155,4,349.17,87.33
11611,4540,133,9,1946.68,95.82
11612,1222,440,3,383.17,27.67
11613,4916,523,9,1775.87,43.86
11614,2698,127,2,165.05,83.6
11615,1903,321,2,1079.91,68.92
11616,1504,286,3,66.46,89.42
11617,2922,137,9,1249.99,31.73
11618,1654,587,2,2081.25,91.04
11619,4008,135,10,1892.06,44.55
11620,1500,330,5,2423.7,15.52
11621,4179,462,5,1962.06,7.08
11622,1664,365,10,1951.8,88.49
11623,1993,503,6,2022.06,4.39
11624,1297,200,3,1334.61,6.27
11625,1534,436,10,1820.99,65.34
11626,1744,533,7,1951.5,48.5
11627,3154,166,8,2479.08,28.35
11628,1227,551,6,1495.93,42.44
11629,3682,346,1,2317.44,15.56
11630,3773,210,6,1394.67,28.8
11631,1569,386,8,837.62,76.43
11632,4746,518,9,2277.02,90.78
11633,2674,42,6,2192.31,76.39
11634,337,406,3,1798.49,20.32
11635,3734,119,8,81.78,13.53
11636,3984,569,6,1204.37,71.84
11637,3286,153,3,1915.08,17.8
11638,4368,35,1,2249.8,88.25
11639,4543,572,6,1123.26,26.39
11640,1377,239,3,1836.85,82.98
11641,3260,409,7,154.65,69.29
11642,2739,254,9,2020.01,54.54
11643,4179,541,4,663.02,77.2
11644,2281,115,2,906.2,49.64
11645,2095,88,6,2155.25,30.52
11646,2928,234,4,605.55,85.8
11647,3572,431,6,1770.53,81.6
11648,1527,363,3,1907.08,17.06
11649,4682,398,6,2023.07,66.02
11650,366,522,6,234.85,56.22
11651,4539,516,8,132.98,30.53
11652,4189,599,10,505.97,8.02
11653,524,458,10,1674.3,28.82
11654,4963,6,5,1180.72,32.36
11655,2345,545,3,1484.91,50.93
11656,2205,582,8,2252.8,78.19
11657,2885,59,5,1002.47,46.42
11658,2110,301,9,2409.82,83.65
11659,4784,302,5,1610.57,80.22
11660,4485,354,10,1492.62,95.46
11661,3565,86,2,2399.05,66.22
11662,3306,396,5,1192.54,10.37
11663,4343,81,3,2422.29,4.76
11664,600,20,8,1999.95,88.68
11665,4190,139,5,762.8,49.71
11666,3062,190,5,2076.3,93.21
11667,1357,374,6,439.74,67.62
11668,1801,7,1,869.39,95.76
11669,90,513,4,1230.67,18.4
11670,3253,160,5,421.37,4.07
11671,946,343,9,1299.58,93.04
11672,386,488,10,237.21,18.8
11673,2782,474,10,801.46,87.03
11674,4749,394,6,925.21,20.89
11675,3776,55,5,1160.05,35.82
11676,309,225,8,976.26,95.52
11677,1159,34,1,195.51,59.29
11678,3196,146,1,551.45,30.58
11679,1696,526,7,1033.92,20.61
11680,3954,307,1,1190.46,4.08
11681,3875,52,8,627.03,3.93
11682,688,176,6,1230.49,45.65
11683,3325,466,2,366.99,97.73
11684,1641,367,9,1387.48,42.99
11685,543,134,6,2235.52,26.57
11686,271,334,6,1086.18,37.28
11687,3373,453,4,1312.26,22.21
11688,194,450,5,508.55,30.6
11689,3100,296,10,1881.46,73.92
11690,935,237,8,1424.23,54.42
11691,4123,371,4,1262.82,74.75
11692,4274,146,6,1978.96,11.76
11693,3518,120,3,1696.62,16.49
11694,1352,582,4,651.75,11.39
11695,17,5,5,2109.21,55.39
11696,867,336,6,1798.25,72.33
11697,2221,89,6,279.93,1.4
11698,1792,120,1,437.29,60.17
11699,4724,435,3,1029.87,94.18
11700,3357,254,3,1886.1,73.04
11701,4474,59,8,1377.89,50.68
11702,1046,219,9,2100.43,85.13
11703,1195,161,1,594.94,57.23
11704,1316,382,5,2022.62,41.91
11705,3324,145,8,1088.5,6.72
11706,4085,49,5,2033.64,53.87
11707,1590,472,8,178.18,38.2
11708,1998,374,8,1732.53,15.5
11709,4322,488,1,1276.41,85.68
11710,57,596,4,1214.38,79.64
11711,1962,281,7,2382.77,98.06
11712,166,6,6,2125.82,98.4
11713,2211,443,3,2222.53,16.48
11714,3450,57,1,202.27,38.98
11715,1478,214,8,1288.16,84.17
11716,4464,347,10,366.46,83.16
11717,4194,109,10,1875.68,90.15
11718,415,47,5,2276.69,9.19
11719,728,62,9,2014.34,11.46
11720,3596,408,7,191.43,99.99
11721,1356,537,9,1739.06,19.1
11723,606,15,9,2149.36,96.16
11724,2556,118,6,466.18,6.27
11725,3991,232,8,593.31,0.29
11726,4013,143,10,1537.29,24.75
11727,1800,96,2,964.47,89.76
11728,448,514,10,1062.93,4.06
11729,3291,289,10,1664.39,56.23
11730,4845,199,9,694.25,81.84
11731,2667,549,8,1053.94,10.81
11732,980,579,9,397.7,20.1
11733,4172,136,10,1074.91,21.08
11734,4660,266,4,1711.82,93.67
11735,3560,100,2,2022.83,39.41
11736,4627,462,4,1689.59,99.65
11737,2561,541,1,1257.27,9.21
11738,2721,205,6,1628.36,13.73
11739,3982,489,5,2476.57,84.77
11740,2100,275,1,317.33,41.14
11741,3686,506,10,1748.34,16.46
11742,3600,370,3,1580.26,3.82
11743,1141,280,10,2110.82,50.58
11744,3961,190,4,2419.56,45.78
11745,2662,373,1,1548.58,87.22
11746,4025,434,6,1623.34,22.78
11747,3571,450,9,1228.24,81.63
11748,203,516,3,20.56,38.77
11749,3949,100,10,957.97,15.38
11750,984,229,10,1902.77,4.85
11751,1713,276,6,1514.94,21.31
11752,2374,427,7,2412.47,21.3
11753,615,592,2,2410.76,53.82
11754,3232,428,9,295.83,89.85
11755,1106,429,4,382.14,59.78
11756,3914,553,9,1821.76,71.37
11757,1094,377,3,1673.31,36.91
11758,1091,261,3,191.23,7.63
11759,4114,499,7,467.9,23.5
11760,3964,276,6,803.46,6.84
11761,633,241,9,375.01,67.35
11762,1664,215,7,634.91,86.1
11763,3633,573,7,2095.85,64.04
11764,2353,373,3,2499.92,15.88
11765,1658,178,10,85.5,20.22
11766,1909,115,2,10.58,21.08
11767,1903,394,4,231.76,7.74
11768,1906,122,4,1081.5,60.11
11769,1781,196,2,1468.74,53.51
11770,2631,55,4,260.49,55.17
11771,3715,500,6,2416.72,67.2
11772,1653,36,9,1180.43,46.67
11774,648,282,5,1491.72,96.53
11775,2202,389,7,1171.33,79.12
11776,1596,421,4,1185.33,37.06
11777,887,20,4,846.41,64.31
11778,1628,268,6,1544.49,6.2
11779,4344,174,8,886.29,67.76
11780,4663,46,5,1825.69,40.68
11781,1952,198,6,1810.48,79.83
11782,1579,235,7,254.77,94.66
11783,4076,118,6,1410.84,82.42
11784,1138,222,1,512.11,85.56
11785,3578,20,5,163.74,42.33
11787,4737,174,7,1248.13,14.36
11788,4981,564,3,264.2,37.1
11789,4951,108,7,2171.4,54.33
11790,1472,27,10,995.71,13.77
11791,1049,107,6,1450.94,0.05
11792,2722,109,7,652.86,91.97
11793,3487,511,8,1371.42,56.9
11794,1247,16,5,1556.05,76.7
11795,4197,97,9,1465.85,85.27
11796,3789,112,4,2042.22,98.46
11797,2976,109,1,2276.39,26.15
11798,2682,225,6,570.69,67.24
11799,3253,28,10,536.92,46.41
11800,894,15,4,449.66,37.16
11801,3668,211,2,2231.82,19.66
11802,666,189,8,779.42,61.07
11803,4219,334,3,804.51,34.0
11804,103,302,6,219.43,8.85
11805,2270,255,8,1348.7,46.56
11806,4138,202,1,2404.14,54.8
11807,4430,20,3,62.67,22.63
11808,452,245,4,619.39,55.83
11809,1634,188,4,1226.34,3.93
11810,1899,172,4,2378.01,33.95
11811,372,305,4,1520.03,95.38
11813,1285,208,6,2499.86,67.1
11814,162,395,9,753.85,74.46
11815,1187,383,3,1445.95,48.93
11816,835,185,2,1885.02,2.38
11817,1158,580,3,1702.36,66.39
11818,1102,558,8,948.0,33.49
11819,3698,407,1,2004.86,84.35
11820,3348,518,2,819.93,6.19
11821,4277,113,5,1180.7,14.07
11822,2186,377,9,874.43,50.82
11823,1684,66,2,499.09,15.68
11824,720,80,9,1570.4,7.03
11825,2567,350,8,1651.77,30.12
11826,2016,597,2,1409.27,49.22
11827,2212,172,5,234.05,19.28
11828,1146,258,8,883.94,90.51
11829,3615,58,9,1842.29,49.23
11830,1855,181,5,1231.67,84.18
11831,283,256,3,1537.9,66.28
11832,3672,166,8,2494.19,28.23
11833,3608,170,5,350.1,6.02
11834,2293,365,6,2218.1,39.53
11835,2661,471,5,655.41,61.62
11836,3418,513,7,962.45,70.55
11837,3488,289,8,2274.01,27.82
11838,3618,162,9,907.14,1.12
11839,3523,546,4,654.4,41.16
11840,13,306,9,345.72,25.83
11841,743,246,10,1596.95,75.16
11842,254,267,1,1989.21,86.19
11843,2980,49,5,1019.54,48.09
11844,2508,189,7,45.24,43.56
11845,4260,152,8,89.35,74.06
11846,2702,491,7,1061.2,79.77
11847,4014,508,6,1121.26,19.86
11848,2323,123,2,1036.51,18.27
11849,2858,491,2,2071.65,61.47
11850,2050,301,3,509.05,13.38
11851,3094,528,9,588.43,91.4
11852,4057,387,5,1730.23,55.38
11853,465,74,2,745.84,54.38
11854,41,151,3,462.07,62.77
11855,4879,337,8,1024.68,10.43
11856,3050,80,9,1046.67,81.98
11857,1259,370,4,824.95,19.53
11858,56,348,5,459.57,52.86
11859,666,277,4,1805.28,55.24
11860,1686,153,2,55.62,94.09
11861,3819,222,2,1354.12,55.05
11862,1166,509,3,1278.28,56.5
11863,1858,38,3,2352.47,24.87
11864,65,162,2,1068.99,65.01
11865,538,312,6,958.66,83.08
11866,2108,492,7,378.9,61.79
11867,4574,263,4,441.57,89.82
11868,4122,534,5,1944.81,68.44
11869,2462,190,10,2304.36,46.92
11870,3073,255,3,2265.62,19.89
11871,1583,70,9,57.06,18.74
11872,453,582,2,1522.84,82.74
11873,1347,5,7,1043.53,66.98
11874,972,245,8,1009.76,77.92
11875,3903,423,3,698.25,79.88
11876,1626,584,5,155.23,44.09
11877,3947,347,4,2376.0,23.98
11878,1722,390,4,2088.47,4.73
11879,2452,266,1,127.02,52.03
11880,723,39,5,1396.45,68.72
11881,2869,563,4,1973.5,10.01
11882,3397,362,10,125.63,8.91
11883,4957,170,10,1575.19,52.38
11884,481,352,7,2322.22,37.57
11885,4229,219,6,1640.43,73.97
11886,3269,429,10,2490.71,41.37
11887,1898,554,8,129.06,32.11
11888,1571,458,9,1039.93,36.78
11889,4191,240,1,1698.25,90.83
11890,4274,215,5,2491.78,28.04
11891,1830,454,9,273.53,33.41
11892,2346,365,9,2103.5,84.0
11893,1781,500,4,1927.08,27.86
11894,493,130,3,1670.26,76.67
11895,657,40,9,1286.92,55.14
11896,4411,249,5,446.81,68.49
11897,1564,145,2,209.1,24.47
11898,563,24,2,1587.91,76.29
11899,3947,574,6,1547.14,39.69
11900,2314,491,3,1268.74,12.22
11901,4840,409,6,1392.29,60.64
11902,3970,164,3,1057.71,62.68
11903,1728,328,9,1526.65,17.14
11904,1330,235,10,311.95,0.85
11905,3580,350,9,956.16,10.16
11906,4414,167,8,548.42,16.84
11907,1066,483,4,2464.87,70.65
11908,2243,86,8,621.68,65.21
11909,628,511,8,2286.09,0.74
11910,883,313,8,1435.6,3.64
11911,2389,376,9,1660.4,11.35
11912,2557,284,3,521.06,34.61
11913,1311,90,1,1597.22,69.46
11914,4299,93,5,1489.66,80.92
11916,512,115,6,973.6,54.94
11917,2041,71,6,1532.34,41.09
11918,3767,17,9,1382.63,27.14
11919,1112,224,6,2436.3,71.32
11920,1375,387,4,2013.29,69.45
11921,3559,351,4,1361.19,84.24
11922,966,450,10,2355.71,92.92
11923,614,76,1,568.83,30.2
11924,91,53,7,1702.5,41.38
11925,2248,151,2,1951.35,5.65
11926,555,347,7,225.43,66.09
11927,731,49,10,689.14,80.38
11928,3193,336,5,1553.64,97.08
11929,1586,521,4,2125.75,17.81
11930,4439,417,9,2404.98,77.92
11931,4786,160,10,766.67,60.03
11932,2142,363,6,1237.42,30.74
11933,2190,472,10,2389.04,24.07
11934,1500,366,9,768.2,27.11
11935,4885,93,9,2247.87,48.35
11936,2862,376,8,1997.9,90.37
11937,3889,260,7,354.47,88.93
11938,4791,11,10,2490.21,61.89
11939,2382,258,10,770.83,92.65
11940,3053,374,1,1703.82,76.63
11941,917,504,10,243.5,89.49
11942,1013,199,3,1677.72,3.95
11943,2990,143,9,1223.56,65.86
11944,1384,129,8,953.88,72.64
11945,2278,59,9,2245.33,48.49
11946,2195,522,3,1742.85,72.63
11947,1274,109,3,1408.18,93.56
11948,2456,29,9,1633.52,49.25
11949,1736,568,7,1968.45,64.19
11950,4383,322,7,2338.74,27.03
11951,3501,486,10,288.01,40.24
11952,3321,283,9,1188.66,75.09
11953,1170,131,5,1733.62,8.08
11954,2606,341,4,80.37,69.02
11955,4,463,1,2351.19,74.07
11956,4943,116,1,2067.87,54.69
11957,2064,1,3,1333.08,61.61
11958,3796,367,10,594.32,85.06
11959,3303,312,6,1735.92,16.27
11960,419,71,5,2254.67,82.32
11961,2759,307,4,1167.65,29.62
11962,1947,142,9,1662.18,16.71
11963,3297,444,9,1932.63,27.75
11964,1507,599,3,1580.21,91.35
11965,446,487,5,1874.04,99.64
11966,4871,3,5,345.39,89.92
11967,670,493,7,2274.74,8.07
11968,2451,218,3,161.86,78.53
11969,1740,47,9,966.37,38.67
11970,1357,241,9,1273.71,10.76
11971,4398,317,8,547.91,92.61
11972,2231,115,9,694.44,78.83
11973,4952,588,2,1271.41,45.08
11974,2968,314,1,1071.33,81.56
11975,4332,91,8,1018.08,99.08
11976,2510,167,8,1246.56,54.11
11977,2433,390,6,1780.61,15.39
11978,3238,364,5,1264.34,50.65
11979,901,401,7,1568.03,11.01
11980,1304,395,6,2076.99,14.86
11981,2729,297,6,509.19,58.05
11982,239,551,5,1762.45,73.14
11983,293,414,8,1536.24,67.05
11984,1843,302,5,2046.16,80.55
11985,1453,583,2,1032.97,48.5
11986,4493,537,3,2385.56,25.89
11987,3108,154,8,1159.49,14.51
11988,176,593,9,539.36,14.7
11989,1159,433,4,2026.37,98.79
11990,2098,92,4,281.0,55.99
11991,1800,146,9,734.91,96.63
11992,1342,541,7,772.99,52.95
11993,2321,500,8,753.01,29.51
11994,2912,585,6,1867.87,6.1
11995,4948,537,7,2092.08,82.35
11996,3588,124,9,2141.92,21.33
11997,817,543,2,737.69,91.46
11998,3512,334,3,2281.81,91.78
11999,3034,256,1,636.05,11.77
12000,3228,454,1,434.89,4.56
12001,1846,586,8,499.74,70.93
12002,781,353,4,1822.96,14.61
12003,3941,7,9,543.47,43.42
12004,2178,588,3,1867.12,44.85
12005,3133,375,3,1890.44,11.3
12006,350,379,9,627.15,26.89
12007,1671,412,3,448.95,74.13
12008,4804,217,3,1141.01,94.49
12009,83,326,5,1817.63,63.46
12010,2190,178,8,1459.49,76.74
12011,4235,129,5,1990.67,31.7
12012,1585,123,7,1460.81,58.28
12013,545,339,3,1827.92,5.37
12014,746,348,5,65.68,87.13
12015,4713,575,9,2231.34,69.49
12016,3052,122,2,2061.53,59.31
12017,1453,160,5,1023.2,77.46
12018,4114,413,2,428.72,41.38
12019,4985,140,1,1290.33,40.96
12020,364,579,6,600.69,79.6
12021,1184,491,9,2463.22,50.66
12022,452,507,7,2160.94,14.5
12023,3981,317,3,1634.6,5.58
12024,561,445,2,167.03,85.92
12025,2805,352,1,1344.19,68.04
12026,2285,5,9,1863.61,38.36
12027,1385,77,5,1339.08,7.82
12028,95,332,5,2277.31,49.01
12029,1403,224,9,1591.82,89.05
12030,2416,370,7,332.82,44.98
12031,3233,337,7,2153.12,85.06
12032,4257,59,9,2197.28,0.2
12033,4840,199,9,2287.78,70.71
12034,1528,591,5,1551.5,19.83
12035,2150,242,6,1305.44,41.36
12036,1333,185,1,819.83,75.44
12037,1677,410,9,1331.65,21.65
12038,2366,38,2,987.47,7.39
12039,2864,118,10,10.57,33.9
12040,3959,338,2,1232.15,14.25
12041,3563,381,6,1574.78,6.48
12042,4429,104,3,30.13,21.96
12043,1871,194,7,1501.93,13.63
12044,1285,487,3,305.49,54.41
12047,4591,454,4,1911.36,2.16
12048,4808,498,9,1165.34,60.42
12049,406,340,7,1074.26,90.81
12050,4975,380,6,2224.56,48.97
12052,4588,268,3,807.4,11.69
12053,3861,57,7,2202.82,83.74
12054,2851,258,4,2247.69,50.13
12055,2545,585,3,2432.29,20.53
12056,74,545,7,410.84,7.04
12057,1675,586,8,636.94,87.57
12058,3673,417,7,120.57,55.25
12059,1618,21,1,2426.46,73.74
12060,538,506,4,1144.74,6.3
12061,765,264,1,2424.19,75.86
12062,4782,90,2,1070.99,42.13
12063,718,235,10,322.19,70.04
12064,1193,539,7,1470.21,13.36
12065,324,403,8,14.55,60.31
12066,2591,568,5,548.24,99.85
12067,250,497,10,590.56,13.36
12068,241,475,10,210.96,25.01
12069,2515,424,9,1062.83,42.65
12070,248,345,3,1021.05,46.69
12071,3855,316,1,407.83,66.58
12072,2109,424,7,555.73,74.77
12074,1494,77,6,786.79,16.43
12075,3003,126,8,2347.22,31.5
12076,3928,120,1,122.99,63.31
12077,2103,83,3,1240.45,38.34
12078,2780,219,9,1703.71,69.48
12079,4176,43,3,138.04,40.44
12080,4081,103,1,1487.26,70.88
12081,3402,460,7,98.12,97.98
12082,1732,138,10,2031.22,78.95
12083,3300,334,7,1273.12,79.32
12084,2350,513,8,1450.18,31.69
12085,4257,466,6,1765.19,76.84
12086,738,319,6,198.69,83.87
12087,3671,575,3,1399.83,80.52
12088,3186,451,10,354.1,20.32
12089,2352,68,9,1717.39,10.08
12090,2241,55,6,954.98,93.62
12091,263,517,6,1192.06,90.3
12092,3587,532,7,1802.3,43.43
12093,2853,330,10,848.53,48.81
12094,1917,201,6,1514.05,0.94
12095,3422,26,4,1120.79,85.62
12096,4501,182,4,1543.97,30.6
12097,4517,224,4,755.25,66.59
12098,1137,458,10,574.08,3.34
12099,1306,17,4,1946.54,76.7
12100,3988,66,10,2304.13,35.31
12101,1071,428,8,2131.19,10.49
12102,1171,252,5,1089.2,25.24
12103,2663,156,4,1215.67,86.35
12104,2154,252,7,1717.45,24.58
12105,1770,249,6,1501.87,67.33
12106,3281,377,3,1692.29,30.19
12107,1850,236,3,972.55,16.02
12108,4650,358,7,1313.35,31.86
12109,127,227,7,1600.64,72.98
12110,2110,342,9,2008.69,93.12
12111,210,348,5,2478.6,84.18
12112,3935,583,6,818.24,46.18
12113,522,329,8,423.69,46.51
12114,1969,543,10,40.26,92.95
12115,2200,426,4,1587.21,47.9
12116,291,115,6,1303.05,96.55
12117,3334,340,8,190.17,0.33
12118,4868,254,6,878.34,57.89
12119,860,110,4,2290.65,28.04
12120,3516,529,8,2080.21,34.22
12121,1439,506,5,1175.73,88.98
12122,2209,320,3,1989.16,68.34
12123,2502,503,9,850.54,63.42
12124,1454,364,7,770.45,63.81
12125,1701,135,3,1345.64,56.37
12126,2549,353,9,1728.21,60.45
12127,4854,405,5,2471.49,0.46
12128,3447,534,5,1863.1,10.7
12129,248,20,2,1049.37,75.42
12130,2808,355,3,64.99,75.38
12131,73,116,5,2272.45,71.86
12132,1296,135,8,239.17,42.68
12133,3828,526,6,1020.39,27.15
12134,4440,87,7,1618.6,78.29
12135,3168,408,6,2090.78,28.51
12136,3037,394,3,434.27,32.02
12137,3697,373,5,1415.77,75.69
12138,1057,328,9,1169.42,58.97
12139,1393,341,7,2047.25,93.65
12140,707,263,6,523.55,50.54
12141,1836,312,7,243.06,27.38
12142,4017,594,3,1722.78,35.53
12143,3383,187,2,2350.23,46.4
12144,4805,95,7,2070.21,93.8
12145,564,297,9,1242.66,30.28
12146,2104,291,8,408.09,44.93
12147,265,98,2,1979.42,97.88
12148,917,57,1,45.96,79.09
12149,1865,75,7,299.18,34.82
12150,3864,65,7,191.53,93.64
12151,1088,60,4,655.5,56.06
12152,3163,385,1,2423.86,23.37
12153,149,380,7,370.15,37.97
12154,4734,408,3,839.37,33.82
12155,3981,145,4,1284.69,42.06
12156,870,395,2,1404.43,41.44
12157,3042,60,3,410.38,29.03
12158,4127,540,7,359.22,26.49
12159,2195,155,1,935.09,88.89
12160,3994,272,2,1028.23,75.92
12161,1886,337,10,614.66,28.29
12162,1029,382,6,474.41,87.93
12163,4192,525,6,742.02,68.48
12164,710,113,1,1164.1,39.39
12165,3103,104,4,1386.49,65.2
12166,4815,302,6,1201.36,54.8
12167,2624,529,2,912.41,79.78
12169,230,34,8,851.99,59.7
12170,632,419,6,87.33,6.86
12171,2273,215,8,2425.7,17.51
12172,3710,97,3,882.18,73.49
12173,3955,116,6,1217.03,53.61
12174,4739,502,8,1321.74,54.91
12175,215,13,2,1913.13,30.61
12176,3130,75,4,2069.51,87.38
12177,1512,569,8,1732.2,64.44
12178,3942,243,8,2439.13,22.19
12179,722,113,8,1699.85,58.67
12180,3622,441,7,947.0,69.0
12181,3860,109,6,2422.24,96.65
12182,1163,47,8,311.54,53.34
12183,3977,345,9,1374.53,32.69
12184,3076,88,6,2221.0,56.41
12185,4906,252,3,753.2,42.51
12186,4348,335,5,296.01,50.99
12187,3141,227,2,1058.42,93.76
12188,3225,208,2,2222.16,9.67
12189,2580,351,8,873.43,42.16
12190,2101,493,7,1768.94,57.16
12191,1592,211,5,616.75,88.48
12192,835,207,1,2347.42,49.92
12193,1836,330,2,464.07,62.64
12194,87,506,4,1755.02,85.71
12196,4491,24,9,603.22,19.62
12198,103,567,3,222.25,58.04
12199,4538,376,10,279.25,94.06
12200,3309,500,8,2446.98,57.11
12201,2220,574,6,862.67,62.36
12202,1812,138,3,527.46,44.54
12203,1352,416,9,1347.8,75.32
12204,4715,288,3,968.23,74.24
12205,2800,10,1,1622.65,70.51
12206,3753,173,3,1696.59,61.05
12207,3871,294,8,835.35,32.11
12208,4805,578,9,1036.97,0.27
12209,1650,259,4,1382.06,44.42
12210,1367,237,10,490.29,59.19
12211,764,458,10,2100.81,36.93
12212,2766,504,4,1736.81,49.22
12213,3380,387,8,2436.84,9.7
12214,1480,185,5,2209.73,6.25
12215,914,363,7,1521.64,50.2
12216,1812,505,1,923.88,14.66
12217,472,239,4,1578.69,61.94
12218,1193,393,2,2021.66,25.19
12219,3018,546,2,1966.71,71.7
12220,1177,185,6,409.4,60.46
12221,931,548,2,1717.14,79.44
12222,2952,151,1,88.33,26.7
12223,3561,279,4,2497.45,53.56
12224,4320,263,2,329.33,94.04
12225,3646,596,7,2442.01,46.11
12226,172,364,4,428.25,99.96
12227,3342,357,1,994.24,37.91
12228,158,129,2,1947.65,69.35
12229,1797,170,8,2266.22,51.79
12230,3462,589,8,2489.94,58.95
12231,3223,532,10,343.4,21.48
12232,616,467,6,22.63,98.41
12233,1784,68,2,2387.21,88.88
12234,3795,553,10,158.94,35.76
12235,427,32,8,1330.11,58.53
12236,2673,507,5,468.43,14.41
12237,3450,200,2,2373.67,91.78
12238,995,25,1,416.44,8.84
12239,1869,488,6,1510.14,55.23
12240,3525,472,6,1298.97,17.98
12241,660,461,8,1603.87,97.96
12242,363,474,3,835.05,22.14
12243,4370,81,1,789.87,85.89
